Metraje,Cantidad de habitaciones,Baños,apartment_type,project_name,project_url,project_description,project_c_time,project_m_time,project_img_url,project_zone,project_status,project_lat,project_lon,Parqueos,Cuotas desde,Precio desde,Incluye bodega,Incluye área de servicio
48m²,2,1,Tipo B,barrio-5,https://citymap.com.gt/propiedades/barrio-5/,"Ubicados en Zona 5 con precio desde Q4,200. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 22 calle 43-40 zona 5 Colonia Saravia.",2020-11-24T17:28:58+00:00,2024-10-25T18:19:21+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/edificio-acerca-de.png,zona-5,Null,14.624026,-90.492306,1,,,,
44m²,2,1,Tipo D,barrio-5,https://citymap.com.gt/propiedades/barrio-5/,"Ubicados en Zona 5 con precio desde Q4,200. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 22 calle 43-40 zona 5 Colonia Saravia.",2020-11-24T17:28:58+00:00,2024-10-25T18:19:21+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/edificio-acerca-de.png,zona-5,Null,14.624026,-90.492306,1,,,,
66m²,3,1,Tipo C,barrio-5,https://citymap.com.gt/propiedades/barrio-5/,"Ubicados en Zona 5 con precio desde Q4,200. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 22 calle 43-40 zona 5 Colonia Saravia.",2020-11-24T17:28:58+00:00,2024-10-25T18:19:21+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/edificio-acerca-de.png,zona-5,Null,14.624026,-90.492306,1,"Q9,339",,,
25.47m²,1,1,ELIA ,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,1,,,,
67.32m²,2,2,ASTERIA,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,2,,,,
48.31m²,2,2,VERNAZZA,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,1,,,,
60.58m²,3,2,VIVEIRO,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,2,,,,
71.59m²,3,2,ALCALA,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,2,,,,
59.96m²,3,1,BERMERO ,villa-mariscal,https://citymap.com.gt/propiedades/villa-mariscal/,"Ubicados en Zona 11. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 17 calle 13-63 zona 11, Colonia Mariscal. Villa Ma iscal apa tame tos e  zo a 11
¡UN LUGAR FUERA DE ESTE MUNDO!

Villa Ma iscal es pa a los que busca  u  espacio ú ico, co  todo lo que  ecesita . P oyecto e  Colo ia Ma iscal, zo a 11, que combi a á ea  eside cial y de come cio co  u  diseño p áctico pa a vivi  de u a ma e a dife e te y exclusiva, al alca ce de todos.

Cue ta co  675 apa tame tos dist ibuidos e  4 to es i depe die tes.",2021-07-13T20:50:37+00:00,2024-08-14T17:34:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/201958773_263811412211905_786184398082314954_n.jpg,zona-11,Null,14.608598,-90.553515,2,,,,
107.6m²,2,2.5,Modelo B1,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,2,,,Si,
110.8m²,2,2.5,Modelo C1,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,2,,,Si,
104.6m²,2,2.5,Modelo E1,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,2,,,Si,
110.3m²,2,2.5,Modelo F1,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,2,,,Si,
130.5m²,3,2.5,Modelo A1,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,3,,,Si,
179.5m²,3,3.5,Modelo A,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,3,,,Si,
177m²,3,3.5,Modelo C,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,3,,,Si,
172.4m²,3,3.5,Modelo D,ikonia,https://citymap.com.gt/propiedades/ikonia/,"Ubicados en Zona 14 con precio desde $3,718. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 5ta. av 16-10 zona 14.",2020-12-03T17:19:45+00:00,2024-08-14T22:10:56+00:00,https://citymap.com.gt/wp-content/uploads/2020/12/Ikonia.jpg,zona-14,Null,14.579168,-90.519541,3,,,Si,
78m²,3,2,Apartamento de 78 Mts,apartamentos-altavista,https://citymap.com.gt/propiedades/apartamentos-altavista/,"Ubicados en San Miguel Petapa con precio desde Q5,250. Con apartamentos de 3 habitaciones. Con más de 4 amenidades. Direccion: Km 18 Carretera Villa Canales, Zona 6 Los Álamos, San Miguel Petapa..",2021-07-15T18:32:50+00:00,2024-05-22T17:52:17+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/200334917_133855878818231_9097160206862769107_n.jpg,san-miguel-petapa,Null,14.506328648581,-90.537710917317,1,,,,
53m²,1,1,6,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,1,,,Si,
58m²,1,1,7,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,1,,,Si,
127m²,2,3,1,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,2,,,Si,
124.50m²,2,3,2,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,2,,,Si,
111m²,2,3,4,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,2,,,Si,
153m²,3,3,3,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,2,,,Si,Si
137m²,3,3,5,albero-san-lazaro,https://citymap.com.gt/propiedades/albero-san-lazaro/,"Ubicados en Zona 15 con precio desde $1,590. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 24 amenidades. Direccion: 29 Avenida 02-18 zona 15 Residenciales Lomas Altas.",2021-03-02T20:48:12+00:00,2024-05-23T16:02:48+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/119197934_104867071366639_3368618707986130028_o.jpg,zona-15,Null,14.580555,-90.482087,2,,,Si,
33m²,1,1,1 Habitación,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,1,,,,
59m²,1,1,Loft,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,1,,,,
47m²,1,1,1 Habitación,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,1,,,,
74m²,2,2,2 Habitaciones ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
68m²,2,2,2 Habitaciones,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
81m²,2,2,2 Habitaciones con Jardín,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
81m²,3,2.5,3 Habitaciones ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
130m²,3,2.5,Penthouse ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
122m²,3,2,3 Habitaciones ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
118m²,3,2,3 Habitaciones con Jardín ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
170m²,3,2.5,Penthouse ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
130m²,3,2,Penthouse ,prive-84,https://citymap.com.gt/propiedades/prive-84/,"Ubicados en Zona 15 con precio desde $734. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 18 AVENIDA 8-84 VISTA HERMOSA I, ZONA 15,.",2021-03-09T18:53:47+00:00,2024-09-24T18:10:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/prive-84.jpg,zona-15,Null,14.598513,-90.492306,2,,,,
35m²,1,1,Modelo 35m²,nua12,https://citymap.com.gt/propiedades/nua12/,"Ubicados en Zona 12 con precio desde Q4,750. Con apartamentos de 1 o 2 habitaciones. Con más de 6 amenidades. Direccion: 17 avenida 26-34  Colonia Santa Rosa 2, Zona 12.",2020-11-19T18:17:01+00:00,2024-01-10T16:56:55+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/48325d_cd32ae4a1d844918a2c2a79180f40c2a_mv2.jpg,zona-12,Null,14.592786,-90.547326,1,,,Si,
52.5m²,2,2,Modelo 52.5m²,nua12,https://citymap.com.gt/propiedades/nua12/,"Ubicados en Zona 12 con precio desde Q4,750. Con apartamentos de 1 o 2 habitaciones. Con más de 6 amenidades. Direccion: 17 avenida 26-34  Colonia Santa Rosa 2, Zona 12.",2020-11-19T18:17:01+00:00,2024-01-10T16:56:55+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/48325d_cd32ae4a1d844918a2c2a79180f40c2a_mv2.jpg,zona-12,Null,14.592786,-90.547326,1,,,Si,
114m²,3,2,Modelo 114m²,vistana,https://citymap.com.gt/propiedades/vistana/,"Ubicados en Zona 14. Con apartamentos de 3 o 4 habitaciones. Con más de 7 amenidades. Direccion: 2da. Calle 12-60 zona 14. Vista a apa tame tos e  zo a 14
Vista a es la ecuació  de valo  pe fecta pa a aquellas pe so as que busca  u  hoga  co  fácil acceso a la ciudad. El p oyecto se e foca e  c ea  ambie tes  eside ciales de lujo, a los mejo es p ecios del secto , e  u a ubicació  de alta plusvalía.

& bsp;",2020-11-18T17:19:20+00:00,2024-08-15T18:39:09+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/atemporal1-2.jpg,zona-14,Null,14.583612,-90.520257,,,,,
137m²,3,2,Modelo 137m²,vistana,https://citymap.com.gt/propiedades/vistana/,"Ubicados en Zona 14. Con apartamentos de 3 o 4 habitaciones. Con más de 7 amenidades. Direccion: 2da. Calle 12-60 zona 14. Vista a apa tame tos e  zo a 14
Vista a es la ecuació  de valo  pe fecta pa a aquellas pe so as que busca  u  hoga  co  fácil acceso a la ciudad. El p oyecto se e foca e  c ea  ambie tes  eside ciales de lujo, a los mejo es p ecios del secto , e  u a ubicació  de alta plusvalía.

& bsp;",2020-11-18T17:19:20+00:00,2024-08-15T18:39:09+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/atemporal1-2.jpg,zona-14,Null,14.583612,-90.520257,,,,,
